timestamp,ticker,team,line,yes_best_bid,yes_imp_ask,no_best_bid,no_imp_ask,spread_cents,midpoint,yes_bid_qty,yes_ask_qty,no_bid_qty,no_ask_qty,fetch_success,error_msg
2026-02-07T01:48:26.018023+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,4,38,62,96,34,21.0,1000,1000,1000,1000,True,
2026-02-07T01:48:26.441890+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,53,47,97,50,28.0,50,50,50,50,True,
2026-02-07T01:48:26.899999+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,41,61,39,59,20,51.0,3,335,335,3,True,
2026-02-07T01:48:27.495959+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,25,62,38,75,37,43.5,1000,4,4,1000,True,
2026-02-07T01:48:28.026859+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,13,41,59,87,28,27.0,1000,2,2,1000,True,
2026-02-07T01:49:47.052225+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,2,53,47,98,51,27.5,114,30,30,114,True,
2026-02-07T01:49:47.632054+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,9,43,57,91,34,26.0,1000,6,6,1000,True,
2026-02-07T01:49:48.247728+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,13,32,68,87,19,22.5,38,1262,1262,38,True,
2026-02-07T01:49:48.910186+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,3,28,72,97,25,15.5,164,16262,16262,164,True,
2026-02-07T01:49:49.451650+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,5,32,68,95,27,18.5,1000,5,5,1000,True,
2026-02-07T01:49:49.906552+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,3,29,71,97,26,16.0,50,345,345,50,True,
2026-02-07T01:49:50.355810+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,25,75,97,22,14.0,50,1262,1262,50,True,
2026-02-07T01:49:50.748860+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,41,60,40,59,19,50.5,3,114,114,3,True,
2026-02-07T01:49:51.154405+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,22,51,49,78,29,36.5,16262,1266,1266,16262,True,
2026-02-07T01:49:51.589257+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,11,41,59,89,30,26.0,1000,2,2,1000,True,
2026-02-07T01:51:09.094135+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,1,53,47,99,52,27.0,279,30,30,279,True,
2026-02-07T01:51:09.561486+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,5,35,65,95,30,20.0,1000,6,6,1000,True,
2026-02-07T01:51:09.970974+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,3,29,71,97,26,16.0,19103,19,19,19103,True,
2026-02-07T01:51:10.799384+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,3,27,73,97,24,15.0,50,16057,16057,50,True,
2026-02-07T01:51:11.435031+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,7,31,69,93,24,19.0,200,200,200,200,True,
2026-02-07T01:51:12.276025+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,3,37,63,97,34,20.0,1050,1000,1000,1050,True,
2026-02-07T01:51:13.078997+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,23,77,97,20,13.0,50,1057,1057,50,True,
2026-02-07T01:51:13.542975+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,59,61,39,41,2,60.0,200,200,200,200,True,
2026-02-07T01:51:14.030174+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,38,55,45,62,17,46.5,1054,200,200,1054,True,
2026-02-07T01:51:14.574773+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,18,40,60,82,22,29.0,1054,200,200,1054,True,
2026-02-07T01:52:31.060886+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,2,7,93,98,5,4.5,91,96,96,91,True,
2026-02-07T01:52:31.453475+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,3,16,84,97,13,9.5,1750,6,6,1750,True,
2026-02-07T01:52:31.851781+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,3,11,89,97,8,7.0,50,96,96,50,True,
2026-02-07T01:52:32.277809+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,3,9,91,97,6,6.0,50,96,96,50,True,
2026-02-07T01:52:32.659092+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,25,32,68,75,7,28.5,96,5,5,96,True,
2026-02-07T01:52:33.066943+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,13,26,74,87,13,19.5,700,700,700,700,True,
2026-02-07T01:52:33.571191+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,5,19,81,95,14,12.0,700,700,700,700,True,
2026-02-07T01:52:34.007374+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,64,65,35,36,1,64.5,700,11,11,700,True,
2026-02-07T01:52:34.457865+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,51,59,41,49,8,55.0,789,100,100,789,True,
2026-02-07T01:52:34.867752+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,37,41,59,63,4,39.0,700,2,2,700,True,
2026-02-07T01:53:53.113395+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,2,7,93,98,5,4.5,91,96,96,91,True,
2026-02-07T01:53:53.505047+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,3,37,63,97,34,20.0,1050,1000,1000,1050,True,
2026-02-07T01:53:53.924713+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,3,27,73,97,24,15.0,50,16099,16099,50,True,
2026-02-07T01:53:54.443593+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,3,25,75,97,22,14.0,50,16080,16080,50,True,
2026-02-07T01:53:54.837204+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,20,30,70,80,10,25.0,1063,96,96,1063,True,
2026-02-07T01:53:55.268976+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,8,41,59,92,33,24.5,600,1000,1000,600,True,
2026-02-07T01:53:55.715672+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,31,69,97,28,17.0,50,1000,1000,50,True,
2026-02-07T01:53:56.128367+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,61,67,33,39,6,64.0,10,19,19,10,True,
2026-02-07T01:53:56.556136+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,40,68,32,60,28,54.0,1063,4,4,1063,True,
2026-02-07T01:53:56.958467+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,34,41,59,66,7,37.5,99,2,2,99,True,
2026-02-07T01:55:13.512433+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,2,7,93,98,5,4.5,83,83,83,83,True,
2026-02-07T01:55:13.946118+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,3,16,84,97,13,9.5,750,6,6,750,True,
2026-02-07T01:55:14.493756+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,3,10,90,97,7,6.5,50,102,102,50,True,
2026-02-07T01:55:15.052650+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,3,7,93,97,4,5.0,50,92,92,50,True,
2026-02-07T01:55:15.454648+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,18,31,69,82,13,24.5,700,700,700,700,True,
2026-02-07T01:55:15.864994+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,7,21,79,93,14,14.0,700,700,700,700,True,
2026-02-07T01:55:16.240603+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,14,86,97,11,8.5,50,700,700,50,True,
2026-02-07T01:55:16.666431+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,63,67,33,37,4,65.0,783,19,19,783,True,
2026-02-07T01:55:17.043948+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,49,57,43,51,8,53.0,100,100,100,100,True,
2026-02-07T01:55:17.435727+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,34,41,59,66,7,37.5,83,2,2,83,True,
2026-02-07T01:56:36.849335+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,2,7,93,98,5,4.5,83,83,83,83,True,
2026-02-07T01:56:37.802639+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,3,16,84,97,13,9.5,750,6,6,750,True,
2026-02-07T01:56:38.216949+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,3,10,90,97,7,6.5,50,102,102,50,True,
2026-02-07T01:56:38.637040+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,3,7,93,97,4,5.0,50,92,92,50,True,
2026-02-07T01:56:39.057490+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,18,31,69,82,13,24.5,700,700,700,700,True,
2026-02-07T01:56:39.631207+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,7,21,79,93,14,14.0,700,700,700,700,True,
2026-02-07T01:56:40.193180+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,14,86,97,11,8.5,50,700,700,50,True,
2026-02-07T01:56:40.708373+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,65,73,27,35,8,69.0,11,90,90,11,True,
2026-02-07T01:56:41.173328+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,49,57,43,51,8,53.0,100,100,100,100,True,
2026-02-07T01:56:41.607862+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,34,41,59,66,7,37.5,83,2,2,83,True,
