timestamp,ticker,team,line,yes_best_bid,yes_imp_ask,no_best_bid,no_imp_ask,spread_cents,midpoint,yes_bid_qty,yes_ask_qty,no_bid_qty,no_ask_qty,fetch_success,error_msg
2026-02-07T01:28:25.698310+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,39,43,57,61,4,41.0,18,2659,2659,18,True,
2026-02-07T01:28:26.711531+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,25,30,70,75,5,27.5,710,619,619,710,True,
2026-02-07T01:28:27.297924+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,15,18,82,85,3,16.5,710,710,710,710,True,
2026-02-07T01:29:48.979000+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,45,47,53,55,2,46.0,583,2900,2900,583,True,
2026-02-07T01:29:49.407800+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,10,16,84,90,6,13.0,50,2400,2400,50,True,
2026-02-07T01:29:49.836935+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,6,8,92,94,2,7.0,380,284,284,380,True,
2026-02-07T01:29:50.516160+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,3,6,94,97,3,4.5,593,315,315,593,True,
2026-02-07T01:29:51.013362+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,30,33,67,70,3,31.5,8,2500,2500,8,True,
2026-02-07T01:29:51.461641+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,16,22,78,84,6,19.0,583,702,702,583,True,
2026-02-07T01:29:51.873733+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,8,11,89,92,3,9.5,196,13,13,196,True,
2026-02-07T01:29:52.542462+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,4,9,91,96,5,6.5,710,583,583,710,True,
2026-02-07T01:29:53.249932+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,40,44,56,60,4,42.0,2650,9,9,2650,True,
2026-02-07T01:29:53.973908+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,26,31,69,74,5,28.5,835,385,385,835,True,
2026-02-07T01:29:54.724645+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,16,19,81,84,3,17.5,358,20,20,358,True,
2026-02-07T01:31:12.327919+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,41,45,55,59,4,43.0,9,1059,1059,9,True,
2026-02-07T01:31:12.710468+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,11,13,87,89,2,12.0,135,420,420,135,True,
2026-02-07T01:31:13.394869+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,5,8,92,95,3,6.5,680,583,583,680,True,
2026-02-07T01:31:13.960394+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,2,6,94,98,4,4.0,519,898,898,519,True,
2026-02-07T01:31:14.578174+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,30,31,69,70,1,30.5,8,300,300,8,True,
2026-02-07T01:31:15.333654+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,9,20,80,91,11,14.5,1200,1209,1209,1200,True,
2026-02-07T01:31:16.031855+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,9,10,90,91,1,9.5,2300,121,121,2300,True,
2026-02-07T01:31:16.794225+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,7,10,90,93,3,8.5,60,5,5,60,True,
2026-02-07T01:31:19.551179+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,45,48,52,55,3,46.5,731,5,5,731,True,
2026-02-07T01:31:20.216657+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,27,36,64,73,9,31.5,500,9,9,500,True,
2026-02-07T01:31:21.028504+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,16,24,76,84,8,20.0,800,7,7,800,True,
2026-02-07T01:32:39.925018+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,40,42,58,60,2,41.0,975,15,15,975,True,
2026-02-07T01:32:40.734600+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,6,10,90,94,4,8.0,560,851,851,560,True,
2026-02-07T01:32:41.456944+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,3,6,94,97,3,4.5,701,836,836,701,True,
2026-02-07T01:32:42.468540+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,2,6,94,98,4,4.0,623,623,623,623,True,
2026-02-07T01:32:43.274507+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,24,28,72,76,4,26.0,686,437,437,686,True,
2026-02-07T01:32:44.064539+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,10,16,84,90,6,13.0,560,668,668,560,True,
2026-02-07T01:32:44.822798+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,12,16,84,88,4,14.0,1061,5,5,1061,True,
2026-02-07T01:32:45.458715+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,7,9,91,93,2,8.0,854,336,336,854,True,
2026-02-07T01:32:45.970180+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,48,53,47,52,5,50.5,500,2987,2987,500,True,
2026-02-07T01:32:46.625804+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,33,35,65,67,2,34.0,385,25,25,385,True,
2026-02-07T01:32:47.293682+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,20,22,78,80,2,21.0,1251,1,1,1251,True,
2026-02-07T01:34:29.091604+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,42,47,53,58,5,44.5,899,632,632,899,True,
2026-02-07T01:34:29.572733+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,7,10,90,93,3,8.5,645,8,8,645,True,
2026-02-07T01:34:29.992886+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,3,7,93,97,4,5.0,702,545,545,702,True,
2026-02-07T01:34:30.475593+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,3,7,93,97,4,5.0,652,645,645,652,True,
2026-02-07T01:34:30.964256+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,28,31,69,72,3,29.5,735,300,300,735,True,
2026-02-07T01:34:31.442349+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,16,20,80,84,4,18.0,774,649,649,774,True,
2026-02-07T01:34:31.863971+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,11,14,86,89,3,12.5,789,545,545,789,True,
2026-02-07T01:34:32.518127+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,5,7,93,95,2,6.0,635,126,126,635,True,
2026-02-07T01:34:33.116385+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,40,44,56,60,4,42.0,1047,250,250,1047,True,
2026-02-07T01:34:33.527726+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,28,33,67,72,5,30.5,991,635,635,991,True,
2026-02-07T01:34:33.931054+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,18,21,79,82,3,19.5,138,635,635,138,True,
2026-02-07T01:35:51.560927+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,45,48,52,55,3,46.5,530,885,885,530,True,
2026-02-07T01:35:52.165528+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,7,8,92,93,1,7.5,1200,7,7,1200,True,
2026-02-07T01:35:52.681749+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,4,9,91,96,5,6.5,786,694,694,786,True,
2026-02-07T01:35:53.138010+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,4,8,92,96,4,6.0,786,1986,1986,786,True,
2026-02-07T01:35:53.582249+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,30,33,67,70,3,31.5,22,685,685,22,True,
2026-02-07T01:35:54.067583+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,17,21,79,83,4,19.0,635,785,785,635,True,
2026-02-07T01:35:54.464344+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,9,13,87,91,4,11.0,685,127,127,685,True,
2026-02-07T01:35:54.868859+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,4,7,93,96,3,5.5,1785,522,522,1785,True,
2026-02-07T01:35:55.326310+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,41,43,57,59,2,42.0,129,1450,1450,129,True,
2026-02-07T01:35:55.773455+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,29,31,69,71,2,30.0,785,1300,1300,785,True,
2026-02-07T01:35:56.217253+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,18,22,78,82,4,20.0,819,1100,1100,819,True,
2026-02-07T01:37:16.342051+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,54,56,44,46,2,55.0,2540,371,371,2540,True,
2026-02-07T01:37:16.842402+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,10,17,83,90,7,13.5,371,4089,4089,371,True,
2026-02-07T01:37:17.271654+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,7,11,89,93,4,9.0,471,371,371,471,True,
2026-02-07T01:37:17.709078+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,3,8,92,97,5,5.5,371,3121,3121,371,True,
2026-02-07T01:37:18.126983+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,34,38,62,66,4,36.0,3121,21,21,3121,True,
2026-02-07T01:37:18.569738+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,22,26,74,78,4,24.0,701,15,15,701,True,
2026-02-07T01:37:19.009529+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,7,9,91,93,2,8.0,471,27,27,471,True,
2026-02-07T01:37:19.408754+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,3,6,94,97,3,4.5,521,729,729,521,True,
2026-02-07T01:37:20.016019+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,33,36,64,67,3,34.5,672,2750,2750,672,True,
2026-02-07T01:37:20.417981+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,24,25,75,76,1,24.5,60,2762,2762,60,True,
2026-02-07T01:37:20.814699+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,13,16,84,87,3,14.5,471,2588,2588,471,True,
2026-02-07T01:38:34.579376+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,54,56,44,46,2,55.0,2355,12041,12041,2355,True,
2026-02-07T01:38:35.056051+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,12,15,85,88,3,13.5,579,529,529,579,True,
2026-02-07T01:38:35.502323+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,7,11,89,93,4,9.0,471,371,371,471,True,
2026-02-07T01:38:35.880648+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,4,7,93,96,3,5.5,529,656,656,529,True,
2026-02-07T01:38:36.334055+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,34,38,62,66,4,36.0,2750,2,2,2750,True,
2026-02-07T01:38:36.782747+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,24,27,73,76,3,25.5,127,492,492,127,True,
2026-02-07T01:38:37.215210+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,7,9,91,93,2,8.0,100,127,127,100,True,
2026-02-07T01:38:37.645014+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,3,6,94,97,3,4.5,521,729,729,521,True,
2026-02-07T01:38:38.067764+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,33,36,64,67,3,34.5,10,1404,1404,10,True,
2026-02-07T01:38:38.476463+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,24,25,75,76,1,24.5,60,2761,2761,60,True,
2026-02-07T01:38:38.883412+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,10,15,85,90,5,12.5,429,551,551,429,True,
2026-02-07T01:39:56.121325+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,53,55,45,47,2,54.0,2105,11,11,2105,True,
2026-02-07T01:39:56.625634+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,11,14,86,89,3,12.5,583,429,429,583,True,
2026-02-07T01:39:57.127384+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,7,11,89,93,4,9.0,429,529,529,429,True,
2026-02-07T01:39:57.579595+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,4,7,93,96,3,5.5,529,756,756,529,True,
2026-02-07T01:39:58.043367+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,34,38,62,66,4,36.0,100,94,94,100,True,
2026-02-07T01:39:58.501827+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,24,27,73,76,3,25.5,127,22,22,127,True,
2026-02-07T01:39:58.955570+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,6,9,91,94,3,7.5,474,556,556,474,True,
2026-02-07T01:39:59.626155+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,3,6,94,97,3,4.5,521,729,729,521,True,
2026-02-07T01:40:00.366807+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,33,36,64,67,3,34.5,16,100,100,16,True,
2026-02-07T01:40:01.018360+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,24,25,75,76,1,24.5,60,2750,2750,60,True,
2026-02-07T01:40:01.639232+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,11,14,86,89,3,12.5,529,429,429,529,True,
2026-02-07T01:41:21.249328+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,53,55,45,47,2,54.0,1650,9,9,1650,True,
2026-02-07T01:41:21.722610+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,11,15,85,89,4,13.0,583,529,529,583,True,
2026-02-07T01:41:22.391128+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,7,11,89,93,4,9.0,429,529,529,429,True,
2026-02-07T01:41:22.905560+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,4,7,93,96,3,5.5,529,756,756,529,True,
2026-02-07T01:41:23.365533+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,34,38,62,66,4,36.0,14,30,30,14,True,
2026-02-07T01:41:23.786774+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,24,27,73,76,3,25.5,127,22,22,127,True,
2026-02-07T01:41:24.175319+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,6,9,91,94,3,7.5,474,556,556,474,True,
2026-02-07T01:41:24.597583+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,3,6,94,97,3,4.5,521,729,729,521,True,
2026-02-07T01:41:24.995930+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,32,36,64,68,4,34.0,429,100,100,429,True,
2026-02-07T01:41:25.461355+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,24,25,75,76,1,24.5,60,1413,1413,60,True,
2026-02-07T01:41:25.868933+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,11,13,87,89,2,12.0,529,347,347,529,True,
2026-02-07T01:42:43.086370+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,55,62,38,45,7,58.5,13,500,500,13,True,
2026-02-07T01:42:43.501562+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,11,20,80,89,9,15.5,44,500,500,44,True,
2026-02-07T01:42:44.316821+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,5,14,86,95,9,9.5,450,1250,1250,450,True,
2026-02-07T01:42:44.801905+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,2,9,91,98,7,5.5,589,1648,1648,589,True,
2026-02-07T01:42:45.285054+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,39,43,57,61,4,41.0,140,456,456,140,True,
2026-02-07T01:42:46.488909+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,25,30,70,75,5,27.5,535,435,435,535,True,
2026-02-07T01:42:47.298443+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,4,9,91,96,5,6.5,435,562,562,435,True,
2026-02-07T01:42:48.914344+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,3,4,96,97,1,3.5,45,26,26,45,True,
2026-02-07T01:42:49.454318+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,29,34,66,71,5,31.5,487,1285,1285,487,True,
2026-02-07T01:42:50.019745+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,16,23,77,84,7,19.5,5120,1285,1285,5120,True,
2026-02-07T01:42:50.452554+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,8,11,89,92,3,9.5,565,19,19,565,True,
2026-02-07T01:44:06.397594+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,49,59,41,51,10,54.0,7,509,509,7,True,
2026-02-07T01:44:06.856289+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,10,17,83,90,7,13.5,509,424,424,509,True,
2026-02-07T01:44:07.260714+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,6,10,90,94,4,8.0,609,593,593,609,True,
2026-02-07T01:44:08.237338+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,3,6,94,97,3,4.5,609,524,524,609,True,
2026-02-07T01:44:08.689047+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,37,40,60,63,3,38.5,10,10,10,10,True,
2026-02-07T01:44:09.147033+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,24,30,70,76,6,27.0,638,424,424,638,True,
2026-02-07T01:44:09.575180+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,6,9,91,94,3,7.5,609,609,609,609,True,
2026-02-07T01:44:10.613532+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,3,5,95,97,2,4.0,567,26,26,567,True,
2026-02-07T01:44:10.997222+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,31,40,60,69,9,35.5,21,4642,4642,21,True,
2026-02-07T01:44:11.595754+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,20,30,70,80,10,25.0,500,4642,4642,500,True,
2026-02-07T01:44:12.023961+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,9,11,89,91,2,10.0,609,19,19,609,True,
2026-02-07T01:45:28.760167+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,54,56,44,46,2,55.0,30,705,705,30,True,
2026-02-07T01:45:29.342793+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,13,15,85,87,2,14.0,35,455,455,35,True,
2026-02-07T01:45:29.882222+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,5,13,87,95,8,9.0,455,5005,5005,455,True,
2026-02-07T01:45:30.331972+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,3,7,93,97,4,5.0,455,455,455,455,True,
2026-02-07T01:45:30.830451+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,31,36,64,69,5,33.5,219,8,8,219,True,
2026-02-07T01:45:31.299730+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,20,25,75,80,5,22.5,470,555,555,470,True,
2026-02-07T01:45:31.727660+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,4,9,91,96,5,6.5,455,27,27,455,True,
2026-02-07T01:45:32.172511+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,4,9,91,96,5,6.5,470,481,481,470,True,
2026-02-07T01:45:33.078128+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,34,41,59,66,7,37.5,574,5,5,574,True,
2026-02-07T01:45:33.444665+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,21,28,72,79,7,24.5,455,5005,5005,455,True,
2026-02-07T01:45:33.899394+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,11,17,83,89,6,14.0,470,19,19,470,True,
2026-02-07T01:46:48.875952+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,46,55,45,54,9,50.5,15,200,200,15,True,
2026-02-07T01:46:49.338810+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,11,17,83,89,6,14.0,38,390,390,38,True,
2026-02-07T01:46:49.802121+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,6,10,90,94,4,8.0,390,390,390,390,True,
2026-02-07T01:46:50.244493+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,4,6,94,96,2,5.0,44,490,490,44,True,
2026-02-07T01:46:50.653359+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,32,37,63,68,5,34.5,20,2108,2108,20,True,
2026-02-07T01:46:51.185270+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,20,27,73,80,7,23.5,26,404,404,26,True,
2026-02-07T01:46:51.722355+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,6,9,91,94,3,7.5,2100,390,390,2100,True,
2026-02-07T01:46:52.231086+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,4,8,92,96,4,6.0,490,390,390,490,True,
2026-02-07T01:46:52.737566+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,37,40,60,63,3,38.5,2100,390,390,2100,True,
2026-02-07T01:46:53.191131+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,23,29,71,77,6,26.0,2100,4290,4290,2100,True,
2026-02-07T01:46:53.640349+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,12,15,85,88,3,13.5,2100,540,540,2100,True,
2026-02-07T01:48:11.471230+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,44,45,55,56,1,44.5,13,4183,4183,13,True,
2026-02-07T01:48:11.859614+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,10,13,87,90,3,11.5,576,473,473,576,True,
2026-02-07T01:48:12.255042+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,5,9,91,95,4,7.0,576,828,828,576,True,
2026-02-07T01:48:12.670337+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,3,6,94,97,3,4.5,620,799,799,620,True,
2026-02-07T01:48:13.060734+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,28,30,70,72,2,29.0,576,18,18,576,True,
2026-02-07T01:48:13.616974+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,17,20,80,83,3,18.5,552,176,176,552,True,
2026-02-07T01:48:14.388184+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,6,10,90,94,4,8.0,576,603,603,576,True,
2026-02-07T01:48:15.880944+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,4,7,93,96,3,5.5,576,602,602,576,True,
2026-02-07T01:48:16.307542+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,42,45,55,58,3,43.5,20,14,14,20,True,
2026-02-07T01:48:16.686155+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,26,29,71,74,3,27.5,4034,576,576,4034,True,
2026-02-07T01:48:17.125857+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,13,18,82,87,5,15.5,4839,19,19,4839,True,
2026-02-07T01:49:35.861470+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,41,45,55,59,4,43.0,726,3326,3326,726,True,
2026-02-07T01:49:36.306075+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,10,13,87,90,3,11.5,576,473,473,576,True,
2026-02-07T01:49:36.722983+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,4,9,91,96,5,6.5,476,828,828,476,True,
2026-02-07T01:49:37.136407+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,3,6,94,97,3,4.5,620,323,323,620,True,
2026-02-07T01:49:37.581033+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,27,30,70,73,3,28.5,976,17,17,976,True,
2026-02-07T01:49:38.144974+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,17,20,80,83,3,18.5,464,176,176,464,True,
2026-02-07T01:49:38.719671+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,5,8,92,95,3,6.5,5576,483,483,5576,True,
