timestamp,ticker,team,line,yes_best_bid,yes_imp_ask,no_best_bid,no_imp_ask,spread_cents,midpoint,yes_bid_qty,yes_ask_qty,no_bid_qty,no_ask_qty,fetch_success,error_msg
2026-02-07T01:49:33.075552+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,32,37,63,68,5,34.5,269,139,139,269,True,
2026-02-07T01:49:33.567659+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,25,28,72,75,3,26.5,200,400,400,200,True,
2026-02-07T01:49:34.034863+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:49:34.579510+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1681,1300,1300,1681,True,
2026-02-07T01:49:34.988258+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,23,28,72,77,5,25.5,327,200,200,327,True,
2026-02-07T01:49:35.399982+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,16,21,79,84,5,18.5,236,800,800,236,True,
2026-02-07T01:50:52.035272+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,14,21,79,86,7,17.5,500,1300,1300,500,True,
2026-02-07T01:50:52.491180+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:50:53.569876+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,530,530,50,True,
2026-02-07T01:50:54.095444+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,42,46,54,58,4,44.0,1837,642,642,1837,True,
2026-02-07T01:50:54.692269+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,30,37,63,70,7,33.5,800,639,639,800,True,
2026-02-07T01:50:55.175105+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,28,72,76,4,26.0,200,400,400,200,True,
2026-02-07T01:50:55.724961+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:50:56.259611+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1300,1300,1300,1300,True,
2026-02-07T01:50:56.743514+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,20,28,72,80,8,24.0,500,700,700,500,True,
2026-02-07T01:50:57.164257+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,11,20,80,89,9,15.5,500,500,500,500,True,
2026-02-07T01:52:15.056656+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,14,21,79,86,7,17.5,500,1300,1300,500,True,
2026-02-07T01:52:15.448736+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:52:15.900698+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,530,530,50,True,
2026-02-07T01:52:16.332860+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,42,45,55,58,3,43.5,1521,2000,2000,1521,True,
2026-02-07T01:52:16.772928+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,30,37,63,70,7,33.5,800,639,639,800,True,
2026-02-07T01:52:17.183459+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,28,72,76,4,26.0,200,400,400,200,True,
2026-02-07T01:52:17.616553+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:52:18.025196+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1300,1300,1300,1300,True,
2026-02-07T01:52:18.450934+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,20,28,72,80,8,24.0,500,700,700,500,True,
2026-02-07T01:52:18.849953+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,11,20,80,89,9,15.5,500,500,500,500,True,
2026-02-07T01:53:35.404625+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,14,21,79,86,7,17.5,500,1300,1300,500,True,
2026-02-07T01:53:36.917893+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:53:37.374682+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,454,454,50,True,
2026-02-07T01:53:37.793930+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,42,47,53,58,5,44.5,1505,13746,13746,1505,True,
2026-02-07T01:53:38.175016+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,30,37,63,70,7,33.5,800,639,639,800,True,
2026-02-07T01:53:38.622657+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,28,72,76,4,26.0,200,400,400,200,True,
2026-02-07T01:53:39.191534+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:53:40.709918+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,30,37,63,70,7,33.5,1300,1700,1700,1300,True,
2026-02-07T01:53:41.127694+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,20,27,73,80,7,23.5,500,500,500,500,True,
2026-02-07T01:53:41.538959+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,11,20,80,89,9,15.5,500,500,500,500,True,
2026-02-07T01:54:57.355400+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,14,21,79,86,7,17.5,500,1300,1300,500,True,
2026-02-07T01:54:57.979396+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:54:58.601633+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,454,454,50,True,
2026-02-07T01:54:59.156043+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,42,47,53,58,5,44.5,1456,23691,23691,1456,True,
2026-02-07T01:55:00.602186+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,30,37,63,70,7,33.5,800,639,639,800,True,
2026-02-07T01:55:01.001241+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,28,72,76,4,26.0,200,400,400,200,True,
2026-02-07T01:55:01.433064+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:55:01.871642+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,30,37,63,70,7,33.5,1300,1700,1700,1300,True,
2026-02-07T01:55:02.256292+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,20,27,73,80,7,23.5,500,500,500,500,True,
2026-02-07T01:55:02.733869+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,11,20,80,89,9,15.5,500,500,500,500,True,
2026-02-07T01:56:17.857577+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,14,21,79,86,7,17.5,500,1300,1300,500,True,
2026-02-07T01:56:18.321128+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:56:18.728342+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,454,454,50,True,
2026-02-07T01:56:19.218073+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,42,46,54,58,4,44.0,1165,241,241,1165,True,
2026-02-07T01:56:20.676778+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,30,37,63,70,7,33.5,800,639,639,800,True,
2026-02-07T01:56:21.175383+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,28,72,76,4,26.0,200,400,400,200,True,
2026-02-07T01:56:21.613800+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:56:22.037291+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,30,37,63,70,7,33.5,1300,1700,1700,1300,True,
2026-02-07T01:56:22.442478+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,20,27,73,80,7,23.5,500,500,500,500,True,
2026-02-07T01:56:22.951670+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,11,20,80,89,9,15.5,500,500,500,500,True,
2026-02-07T01:57:42.060686+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,14,21,79,86,7,17.5,500,1287,1287,500,True,
2026-02-07T01:57:42.489913+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,484,484,500,True,
2026-02-07T01:57:42.936721+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,436,436,50,True,
2026-02-07T01:57:43.379199+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,42,46,54,58,4,44.0,806,570,570,806,True,
2026-02-07T01:57:43.980466+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,30,37,63,70,7,33.5,850,639,639,850,True,
2026-02-07T01:57:44.430764+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,28,72,76,4,26.0,200,389,389,200,True,
2026-02-07T01:57:44.916525+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:57:45.403475+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,30,37,63,70,7,33.5,1300,1700,1700,1300,True,
2026-02-07T01:57:45.807219+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,20,27,73,80,7,23.5,500,500,500,500,True,
2026-02-07T01:57:46.210963+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,11,20,80,89,9,15.5,500,500,500,500,True,
